EventID,ParticleType,MomentumMag,Theta,Phi,Beta,Gamma,TotalEnergy,PositionX,PositionY,PositionZ,EnergyDeposited,dEdx,TrackLength,TOF
18,e-,0,0,0,0,1,0.510999,-0.287821,0.350951,459.21,0,0,0,4.87084
18,e-,1.16756,1.59841,-2.05852,0.916102,2.4941,1.27448,-0.820837,0.39907,434.426,0.861003,0.385608,2.23285,4.78614
18,e-,0.56423,2.08522,-0.972489,0.741206,1.4897,0.761233,-1.10825,-0.142738,434.409,0.51325,0.353554,1.45169,4.78838
18,e-,0,0,0,0,1,0.510999,-1.05152,-0.225955,434.352,0.250234,0.725996,0.344677,4.7889
18,e-,0,0,0,0,1,0.510999,-1.05152,-0.225955,434.352,0,0,0,4.7889
19,proton,99968.2,3.54227e-05,2.95094,0.999956,106.55,99972.6,-0.00117713,0.00946611,465.574,25.5132,0.389073,65.5744,4.88885
19,proton,99927.9,0.000166604,-0.136155,0.999956,106.507,99932.3,-0.0049822,0.0102005,574.975,37.6889,0.344503,109.401,5.25378
19,proton,99918.5,0.00011136,0.947799,0.999956,106.497,99922.9,-0.000851559,0.00963456,600,9.34187,0.373305,25.0248,5.33726
19,e-,2.16264,2.11457,-2.83667,0.973202,4.34872,2.22219,-1.1681,0.301869,576.911,0.949337,0.324633,2.92434,5.26148
19,e-,0.978793,1.65486,2.83169,0.886464,2.16078,1.10415,-2.42395,-0.0933988,576.115,0.741174,0.323536,2.29086,5.26675
19,e-,0.303658,1.54952,2.27713,0.510853,1.16324,0.594414,-2.83243,0.0374058,576.079,0.50974,0.435699,1.16994,5.26837
19,e-,0,0,0,0,1,0.510999,-2.84445,0.0514964,576.079,0.0834152,1.44484,0.0577331,5.26849
19,e-,0,0,0,0,1,0.510999,-2.84445,0.0514964,576.079,0,0,0,5.26849
19,gamma,0.35082,1.64301,2.12555,1,inf,0.35082,-8.48269,4.57518,577.707,0,0,7.81267,5.29281
19,gamma,0.29573,0.905846,1.95259,1,inf,0.29573,-13.9948,13.4704,576.95,0,0,10.492,5.32781
19,gamma,0.261575,0.252915,2.40644,1,inf,0.261575,-16.2638,19.1218,581.725,0,0,7.73859,5.35362
19,gamma,0.261575,0.252915,2.40644,1,inf,0.261575,-19.7671,22.2897,600,0,0,18.8759,5.41659
19,e-,0,0,0,0,1,0.510999,-16.2645,19.1253,581.723,0.0341558,2.74719,0.012433,5.35366
19,e-,0,0,0,0,1,0.510999,-16.2645,19.1253,581.723,0,0,0,5.35366
19,e-,0,0,0,0,1,0.510999,-13.9984,13.4734,576.942,0.0550892,1.93899,0.0284113,5.32788
19,e-,0,0,0,0,1,0.510999,-13.9984,13.4734,576.942,0,0,0,5.32788
19,e-,0,0,0,0,1,0.510999,-8.48425,4.57413,577.708,0.0260436,3.35205,0.00776943,5.29284
19,e-,0,0,0,0,1,0.510999,-8.48425,4.57413,577.708,0,0,0,5.29284
19,e-,5.9256,0.802824,0.818079,0.996302,11.6391,5.94759,0.465131,0.327372,466.937,0.496133,0.326368,1.52016,4.89378
19,e-,4.40735,1.41069,0.600282,0.993346,8.68274,4.43687,2.47665,2.47486,469.779,1.51072,0.327892,4.60737,4.90748
19,e-,2.30316,1.48968,1.14892,0.97626,4.61677,2.35917,5.0326,4.22454,470.279,2.07771,0.560732,3.70535,4.91801
19,e-,1.57796,1.675,1.56187,0.951359,3.24587,1.65863,5.70809,5.72958,470.413,0.700532,0.293032,2.39063,4.92367
19,e-,0.641888,1.9191,2.78372,0.78236,1.60558,0.820451,5.71715,6.74346,470.307,0.838184,0.450855,1.8591,4.92724
19,e-,0,0,0,0,1,0.510999,5.57483,6.79668,470.252,0.309452,0.650804,0.475492,4.92793
19,e-,0,0,0,0,1,0.510999,5.57483,6.79668,470.252,0,0,0,4.92793
19,gamma,0.0202806,1.02344,0.927766,1,inf,0.0202806,1.09425,1.22283,467.395,0,0,1.18622,4.89774
19,gamma,0,0,0,-nan,-nan,0,1.59124,1.88614,467.9,0.0018285,0.0018838,0.970646,4.90097
19,e-,0,0,0,0,1,0.510999,1.59252,1.88624,467.9,0.0184521,4.31111,0.00428012,4.90099
19,e-,0,0,0,0,1,0.510999,1.59252,1.88624,467.9,0,0,0,4.90099
20,proton,99995.8,3.4591e-05,1.20632,0.999956,106.579,100000,0.000805183,0.00470071,404.188,1.31168,0.313182,4.18823,4.68407
20,proton,99978.8,5.63415e-05,2.40501,0.999956,106.561,99983.2,0.00133375,0.00608612,447.055,14.7554,0.344215,42.867,4.82707
20,proton,99970.9,0.000123762,2.10116,0.999956,106.553,99975.3,0.000561536,0.00678639,465.558,7.02774,0.37983,18.5023,4.88879
20,proton,99968.3,0.000112608,2.03526,0.999956,106.55,99972.7,0.000230266,0.00735131,470.849,1.9073,0.360451,5.29141,4.90644
20,proton,99962.9,2.24072e-05,1.55378,0.999956,106.544,99967.3,-0.000387055,0.00858343,483.087,4.65572,0.380425,12.2382,4.94726
20,proton,99961.5,2.35942e-05,1.73199,0.999956,106.543,99965.9,-0.000386024,0.00864407,485.794,0.863862,0.31919,2.70641,4.95629
20,proton,99920.3,0.00010678,-2.07444,0.999956,106.499,99924.7,-0.000818507,0.0113037,600,41.1664,0.360456,114.206,5.33726
20,e-,0.205862,0.737718,2.31444,0.373678,1.0781,0.550907,0.232392,-0.248606,486.059,0.55952,0.473097,1.18267,4.95793
20,e-,0,0,0,0,1,0.510999,0.230073,-0.246084,486.063,0.0399085,2.45107,0.0162821,4.95798
20,e-,0,0,0,0,1,0.510999,0.230073,-0.246084,486.063,0,0,0,4.95798
20,e-,0.4,0.732179,0.3125,0.616392,1.26994,0.648938,0.304749,-0.272041,483.429,0.555191,0.411591,1.34889,4.94924
20,e-,0,0,0,0,1,0.510999,0.332532,-0.263065,483.461,0.137939,1.03214,0.133643,4.94948
20,e-,0,0,0,0,1,0.510999,0.332532,-0.263065,483.461,0,0,0,4.94948
20,e-,0.460557,1.6994,1.27303,0.669493,1.34622,0.687919,-0.412054,-0.000757495,471.188,0.51311,0.38178,1.344,4.90841
20,e-,0,0,0,0,1,0.510999,-0.392843,0.0618422,471.179,0.17692,0.884535,0.200015,4.90874
20,e-,0,0,0,0,1,0.510999,-0.392843,0.0618422,471.179,0,0,0,4.90874
20,e-,0.54154,0.719837,-2.82382,0.727319,1.45709,0.744571,0.53047,-0.181518,466.089,0.677424,0.415556,1.63016,4.89155
20,e-,0,0,0,0,1,0.510999,0.465571,-0.202865,466.167,0.233572,0.753724,0.309891,4.89203
20,e-,0,0,0,0,1,0.510999,0.465571,-0.202865,466.167,0,0,0,4.89203
20,e-,1.79731,0.963356,1.86541,0.961879,3.65664,1.86854,-1.04579,0.362662,448.701,0.905049,0.339176,2.66837,4.8338
20,e-,1.06058,0.985418,2.20091,0.900886,2.30385,1.17727,-1.33742,1.32375,449.399,0.691274,0.340116,2.03247,4.83804
20,e-,0.415434,0.530548,-1.55671,0.630819,1.28878,0.658563,-1.58696,1.66591,449.68,0.518704,0.397397,1.30525,4.83992
20,e-,0,0,0,0,1,0.510999,-1.58661,1.64117,449.722,0.147564,0.98896,0.149211,4.84018
20,e-,0,0,0,0,1,0.510999,-1.58661,1.64117,449.722,0,0,0,4.84018
20,e-,1.52439,0.475178,0.672545,0.948147,3.14631,1.60776,0.989623,-0.12105,405.539,0.78027,0.323695,2.41051,4.68981
20,e-,0.883998,1.89188,2.04159,0.865761,1.99817,1.02106,1.33606,0.154851,406.4,0.586696,0.323473,1.81374,4.69321
20,e-,0,0,0,0,1,0.510999,1.18745,0.44682,406.291,0.510065,0.523631,0.974092,4.69454
20,e-,0,0,0,0,1,0.510999,1.18745,0.44682,406.291,0,0,0,4.69454
21,proton,99996.2,2.54814e-05,0.459086,0.999956,106.58,100001,0.00125098,-0.00256773,405.558,2.25546,0.405769,5.55849,4.68864
21,proton,99992.3,7.8367e-05,-0.000515664,0.999956,106.575,99996.7,0.00147023,-0.00245935,415.157,3.23058,0.336587,9.59806,4.72066
21,proton,99984.9,0.000414425,0.258129,0.999956,106.567,99989.3,0.00562414,-0.00108796,433.38,6.33666,0.347711,18.2239,4.78145
21,proton,99953.8,0.000507392,0.372165,0.999956,106.534,99958.2,0.0403654,0.0080844,520.083,30.534,0.352169,86.7027,5.07067
21,proton,99950,0.000499844,0.27802,0.999956,106.53,99954.4,0.0433701,0.00925728,526.44,2.27386,0.357698,6.35694,5.09188
21,proton,99942.3,0.000522231,0.387481,0.999956,106.522,99946.7,0.0499098,0.0111238,540.046,4.32016,0.317521,13.6059,5.13727
21,proton,99937.1,0.000580562,0.348987,0.999956,106.517,99941.5,0.0553885,0.0133597,551.377,3.99165,0.352274,11.3311,5.17506
21,proton,99918.4,0.000637105,0.271936,0.999956,106.497,99922.8,0.0819155,0.0230124,600,18.7352,0.385317,48.6229,5.33726
21,e-,0.959719,2.97831,2.12898,0.882678,2.12776,1.08728,0.341733,0.665679,552.139,0.595221,0.316633,1.87984,5.17872
21,e-,0.0741842,2.61463,-1.71727,0.143669,1.01048,0.516356,0.306188,0.722604,551.732,0.570925,0.503275,1.13442,5.18028
21,e-,0,0,0,0,1,0.510999,0.306176,0.722529,551.732,0.00535676,10.1116,0.000529763,5.18028
21,e-,0,0,0,0,1,0.510999,0.306176,0.722529,551.732,0,0,0,5.18028
21,e-,2.80956,0.636264,-1.65866,0.983859,5.58837,2.85565,-1.10161,-0.659516,542.465,1.01289,0.301557,3.35887,5.14656
21,e-,1.77865,0.288321,-2.21744,0.961121,3.62153,1.8506,-1.20824,-1.87001,544.11,1.00505,0.369257,2.72182,5.15349
21,e-,1.0042,1.31326,2.48016,0.891245,2.20496,1.12673,-1.4149,-2.14375,545.266,0.723865,0.358646,2.01833,5.15768
21,e-,0.286813,2.66344,0.703519,0.489452,1.14675,0.585988,-1.76148,-1.87398,545.382,0.540746,0.445169,1.2147,5.15938
21,e-,0,0,0,0,1,0.510999,-1.75607,-1.86939,545.368,0.0749886,1.55642,0.0481801,5.15948
21,e-,0,0,0,0,1,0.510999,-1.75607,-1.86939,545.368,0,0,0,5.15948
21,e-,1.18818,0.161673,-2.3716,0.918646,2.53112,1.2934,-0.806231,-0.124031,527.482,0.713541,0.333678,2.13841,5.09654
21,e-,0.277508,0.877163,-0.184493,0.477236,1.13795,0.58149,-0.879518,-0.195093,528.108,0.711909,0.482001,1.47699,5.09884
21,e-,0,0,0,0,1,0.510999,-0.869059,-0.197045,528.116,0.0704911,1.62579,0.0433582,5.09894
21,e-,0,0,0,0,1,0.510999,-0.869059,-0.197045,528.116,0,0,0,5.09894
21,e-,0.462611,1.18484,2.78605,0.671136,1.34892,0.689296,0.145484,0.345384,520.355,0.429774,0.358193,1.19984,5.07235
21,e-,0,0,0,0,1,0.510999,0.0874047,0.36695,520.381,0.178297,0.880429,0.202512,5.07268
21,e-,0,0,0,0,1,0.510999,0.0874047,0.36695,520.381,0,0,0,5.07268
21,e-,0.577655,1.66882,-1.39586,0.748999,1.50927,0.771236,-0.496913,0.383915,434.016,0.767307,0.438688,1.7491,4.78462
21,e-,0,0,0,0,1,0.510999,-0.475588,0.263261,434.004,0.260237,0.710982,0.366025,4.78517
21,e-,0,0,0,0,1,0.510999,-0.475588,0.263261,434.004,0,0,0,4.78517
21,e-,0.568462,0.648935,1.83332,0.743695,1.49584,0.764375,-0.097137,0.413067,415.513,0.457315,0.332353,1.37599,4.7227
21,e-,0,0,0,0,1,0.510999,-0.115644,0.481937,415.607,0.253376,0.721158,0.351346,4.72323
21,e-,0,0,0,0,1,0.510999,-0.115644,0.481937,415.607,0,0,0,4.72323
21,e-,1.09282,2.52616,3.06674,0.90586,2.36085,1.20639,-0.260591,-0.722371,406.416,0.58489,0.296779,1.9708,4.69265
21,e-,0.421806,0.737422,0.899989,0.636591,1.29668,0.662601,-0.571186,-0.699078,405.975,0.54379,0.40208,1.35244,4.69463
21,e-,0,0,0,0,1,0.510999,-0.54981,-0.672142,406.013,0.151602,0.97237,0.15591,4.6949
21,e-,0,0,0,0,1,0.510999,-0.54981,-0.672142,406.013,0,0,0,4.6949
22,proton,99960.8,7.74333e-05,2.78523,0.999956,106.542,99965.2,0.00256094,0.0113008,464.194,23.3893,0.364351,64.1944,4.88424
22,proton,99947.9,2.12322e-05,0.354429,0.999956,106.528,99952.3,-1.02007e-05,0.0122579,499.625,12.2739,0.346421,35.4306,5.00243
22,proton,99936,8.85151e-05,3.08816,0.999956,106.515,99940.4,0.000585587,0.0124784,529.545,11.1383,0.372265,29.9202,5.10224
22,proton,99930.4,9.27109e-05,2.94858,0.999956,106.509,99934.8,-0.000549431,0.0125391,542.386,4.61403,0.359314,12.8412,5.14507
22,proton,99920.3,0.000115048,-2.63679,0.999956,106.499,99924.7,-0.00295877,0.01301,568.866,9.16022,0.345938,26.4793,5.2334
22,proton,99909.2,8.05e-05,-2.27098,0.999956,106.487,99913.6,-0.00609393,0.0112776,600,11.0595,0.355222,31.1342,5.33726
22,e-,0.618269,1.56167,2.24949,0.770806,1.56969,0.802108,0.521992,0.260269,569.422,0.648401,0.390447,1.66066,5.23627
22,e-,0,0,0,0,1,0.510999,0.429765,0.374623,569.424,0.291109,0.670939,0.433883,5.2369
22,e-,0,0,0,0,1,0.510999,0.429765,0.374623,569.424,0,0,0,5.2369
22,e-,0.757326,2.69146,-0.898291,0.828948,1.78787,0.913599,-0.407974,0.462139,542.981,0.580036,0.340202,1.70498,5.14809
22,e-,0,0,0,0,1,0.510999,-0.342316,0.37969,542.763,0.4026,0.576192,0.698726,5.14907
22,e-,0,0,0,0,1,0.510999,-0.342316,0.37969,542.763,0,0,0,5.14907
22,e-,0.513705,2.29914,-2.10964,0.708972,1.41796,0.724577,0.149035,0.41367,529.902,0.498115,0.361606,1.37751,5.10428
22,e-,0,0,0,0,1,0.510999,0.11467,0.35619,529.843,0.213579,0.79238,0.269541,5.10471
22,e-,0,0,0,0,1,0.510999,0.11467,0.35619,529.843,0,0,0,5.10471
22,e-,0.39267,0.525066,-2.96418,0.609315,1.26115,0.644445,0.340068,0.192117,499.932,0.518125,0.404739,1.28014,5.00426
22,e-,0,0,0,0,1,0.510999,0.319683,0.188462,499.968,0.133446,1.05428,0.126576,5.00449
22,e-,0,0,0,0,1,0.510999,0.319683,0.188462,499.968,0,0,0,5.00449
22,e-,14.9178,0.346976,-0.528932,0.999414,29.2106,14.9266,0.399543,-0.100928,465.805,0.729243,0.435969,1.67269,4.88979
22,e-,14.0992,0.531322,-0.659761,0.999344,27.6095,14.1084,0.760697,-0.312016,466.961,0.786566,0.636031,1.23668,4.89389
22,e-,11.6146,0.490544,-0.382689,0.999034,22.7512,11.6258,1.69557,-1.03722,468.975,0.916212,0.387871,2.36216,4.90169
22,e-,9.15215,1.48084,-1.37371,0.998445,17.9382,9.1664,4.95155,-2.34786,475.546,2.45944,0.311302,7.90051,4.92656
22,e-,6.87987,1.4973,-0.864888,0.997253,13.5007,6.89882,6.12587,-8.22889,476.087,2.26758,0.349643,6.48542,4.94668
22,e-,4.89009,1.86778,-1.68828,0.994585,9.62178,4.91672,9.14751,-11.7736,476.43,1.9821,0.383619,5.16685,4.9623
22,e-,3.51938,1.20958,-1.9478,0.989623,6.95948,3.55629,8.76128,-15.0462,475.422,1.36043,0.340597,3.99425,4.97386
22,e-,2.1531,1.55488,-0.257707,0.972973,4.33056,2.21291,7.8837,-17.2626,476.322,1.34338,0.424335,3.16584,4.98245
22,e-,1.12111,2.88834,-0.731507,0.909936,2.4111,1.23207,9.36494,-17.653,476.347,0.980839,0.428635,2.28828,4.9877
22,e-,0.518442,1.85663,-0.38025,0.712201,1.42455,0.727944,9.47073,-17.748,475.798,0.504127,0.362282,1.39153,4.98978
22,e-,0,0,0,0,1,0.510999,9.55272,-17.7807,475.772,0.216945,0.785401,0.276222,4.99021
22,e-,0,0,0,0,1,0.510999,9.55272,-17.7807,475.772,0,0,0,4.99021
22,gamma,1.56636,0.500051,-0.363859,1,inf,1.56636,68.5968,-26.5142,600,0,0,149.307,5.39972
22,gamma,0,0,0,-nan,-nan,0,5.08146,-3.39617,476.044,0.0018285,0.000173809,10.5202,4.92899
22,e-,0,0,0,0,1,0.510999,5.08113,-3.3933,476.045,0.0297822,3.03785,0.00980371,4.92902
22,e-,0,0,0,0,1,0.510999,5.08113,-3.3933,476.045,0,0,0,4.92902
22,gamma,0.349265,0.279193,2.49985,1,inf,0.349265,3.31513,-1.71718,476.17,0,0,10.8882,4.92611
22,gamma,0.235061,1.30276,-2.34308,1,inf,0.235061,-4.42402,4.066,509.87,0,0,35.0578,5.04305
22,gamma,0.167646,0.842403,2.29909,1,inf,0.167646,-20.936,-12.8848,516.369,0,0,24.54,5.12491
22,gamma,0.158442,0.279911,1.82244,1,inf,0.158442,-31.5092,-1.0294,530.539,0,0,21.287,5.19591
22,gamma,0.106274,2.32145,3.02659,1,inf,0.106274,-32.2875,1.99776,541.413,0,0,11.3135,5.23365
22,gamma,0.102502,1.81466,2.64412,1,inf,0.102502,-43.367,3.27762,531.009,0,0,15.2524,5.28453
22,gamma,0.102502,1.75153,2.54572,1,inf,0.102502,-44.9754,4.15104,530.553,0,0,1.88609,5.29082
22,gamma,0.102502,1.81195,-2.83,1,inf,0.102502,-55.5113,11.2953,528.227,0,0,12.9405,5.33398
22,gamma,0.0862184,0.550164,2.42472,1,inf,0.0862184,-65.4071,8.10801,525.67,0,0,10.7062,5.36969
22,gamma,0,0,0,-nan,-nan,0,-65.6586,8.32723,526.214,0.00015155,0.000237467,0.638193,5.37182
22,e-,0,0,0,0,1,0.510999,-65.6565,8.31123,526.225,0.0860668,1.41385,0.0608743,5.37195
22,e-,0,0,0,0,1,0.510999,-65.6565,8.31123,526.225,0,0,0,5.37195
22,e-,0,0,0,0,1,0.510999,-65.4075,8.10752,525.67,0.0162836,4.71935,0.0034504,5.36971
22,e-,0,0,0,0,1,0.510999,-65.4075,8.10752,525.67,0,0,0,5.36971
22,e-,0,0,0,0,1,0.510999,-43.367,3.27757,531.009,0.00377253,12.5373,0.000300905,5.28453
22,e-,0,0,0,0,1,0.510999,-43.367,3.27757,531.009,0,0,0,5.28453
22,e-,0,0,0,0,1,0.510999,-32.2852,1.99891,541.42,0.0521678,2.01681,0.0258664,5.23371
22,e-,0,0,0,0,1,0.510999,-32.2852,1.99891,541.42,0,0,0,5.23371
22,e-,0,0,0,0,1,0.510999,-31.5095,-1.0292,530.539,0.00920327,7.06167,0.00130327,5.19592
22,e-,0,0,0,0,1,0.510999,-31.5095,-1.0292,530.539,0,0,0,5.19592
22,e-,0,0,0,0,1,0.510999,-20.9395,-12.8969,516.367,0.0674156,1.67801,0.0401759,5.125
22,e-,0,0,0,0,1,0.510999,-20.9395,-12.8969,516.367,0,0,0,5.125
22,e-,0,0,0,0,1,0.510999,-4.41688,4.0854,509.894,0.114204,1.16716,0.0978482,5.04323
22,e-,0,0,0,0,1,0.510999,-4.41688,4.0854,509.894,0,0,0,5.04323
22,e-,0,0,0,0,1,0.510999,3.32045,-1.72056,476.171,0.0454549,2.22895,0.0203929,4.92616
22,e-,0,0,0,0,1,0.510999,3.32045,-1.72056,476.171,0,0,0,4.92616
23,proton,99972.8,0.0001544,-1.88762,0.999956,106.555,99977.2,0.00705667,-0.000549404,467.595,24.6944,0.365327,67.5954,4.89559
23,proton,99966.7,0.00015407,-1.70935,0.999956,106.548,99971.1,0.00691788,-0.000972724,470.481,1.00918,0.349764,2.88532,4.90521
23,proton,99954.4,0.000181092,-1.16329,0.999956,106.535,99958.8,0.00626806,-0.00563258,501.019,11.1992,0.366733,30.5378,5.00708
23,proton,99951.1,0.000152859,-1.0443,0.999956,106.531,99955.5,0.00645476,-0.00606509,503.62,1.21386,0.46662,2.60138,5.01576
23,proton,99940.2,0.000208498,-1.50102,0.999956,106.52,99944.6,0.00857658,-0.0097157,531.243,10.2857,0.372359,27.6231,5.1079
23,proton,99933.9,0.000280361,-1.58179,0.999956,106.513,99938.4,0.0088164,-0.013147,547.741,5.66124,0.343157,16.4975,5.16293
23,proton,99919,0.000374277,-1.61755,0.999956,106.497,99923.4,0.00868224,-0.0253483,591.263,14.349,0.329692,43.5224,5.30812
23,proton,99915.3,0.000378741,-1.59497,0.999956,106.493,99919.7,0.0085294,-0.0286148,600,3.71737,0.425471,8.73707,5.33726
23,e-,0.446526,2.17362,-0.105006,0.658005,1.328,0.678605,-0.359679,-0.0628884,591.554,0.463973,0.372843,1.24442,5.30987
23,e-,0,0,0,0,1,0.510999,-0.3102,-0.0681032,591.52,0.167607,0.913966,0.183384,5.31018
23,e-,0,0,0,0,1,0.510999,-0.3102,-0.0681032,591.52,0,0,0,5.31018
23,e-,0.275411,1.56394,2.53247,0.474444,1.13599,0.580492,-0.319994,-0.171187,548.026,0.554537,0.450688,1.23042,5.16466
23,e-,0,0,0,0,1,0.510999,-0.331064,-0.163465,548.026,0.0694931,1.64228,0.0423151,5.16476
23,e-,0,0,0,0,1,0.510999,-0.331064,-0.163465,548.026,0,0,0,5.16476
23,e-,0.253241,1.33678,2.82225,0.444043,1.11606,0.570308,0.284942,-0.198734,531.496,0.523393,0.455856,1.14816,5.10948
23,e-,0,0,0,0,1,0.510999,0.275488,-0.195608,531.498,0.0593089,1.83875,0.0322551,5.10956
23,e-,0,0,0,0,1,0.510999,0.275488,-0.195608,531.498,0,0,0,5.10956
23,e-,1.79976,0.739643,-1.92508,0.961977,3.66126,1.8709,0.234214,-1.03074,505.107,0.692858,0.273898,2.52962,5.02195
23,e-,0.975216,2.02083,-2.7522,0.885767,2.15457,1.10098,-0.0459942,-1.78829,505.992,0.751139,0.388378,1.93404,5.02611
23,e-,0.295746,2.46119,-3.1334,0.500915,1.15541,0.590411,-0.401793,-1.93429,505.807,0.510572,0.438861,1.1634,5.02772
23,e-,0,0,0,0,1,0.510999,-0.412497,-1.93437,505.793,0.0794125,1.49517,0.0531126,5.02783
23,e-,0,0,0,0,1,0.510999,-0.412497,-1.93437,505.793,0,0,0,5.02783
23,gamma,0,0,0,-nan,-nan,0,-0.770911,-2.27192,505.842,0.0018285,0.00206764,0.884341,5.02906
23,e-,0,0,0,0,1,0.510999,-0.770502,-2.27271,505.843,0.0169506,4.58451,0.00369736,5.02907
23,e-,0,0,0,0,1,0.510999,-0.770502,-2.27271,505.843,0,0,0,5.02907
23,e-,0.86774,0.80692,0.538864,0.86169,1.97069,1.00702,-0.531632,0.406013,501.723,0.610171,0.33484,1.82228,5.01052
23,e-,0.512575,1.29787,-1.12503,0.708195,1.4164,0.723777,-0.364397,0.506,501.91,0.137929,0.327989,0.420527,5.01156
23,e-,0,0,0,0,1,0.510999,-0.327363,0.428499,501.934,0.212778,0.79407,0.267959,5.01198
23,e-,0,0,0,0,1,0.510999,-0.327363,0.428499,501.934,0,0,0,5.01198
23,gamma,0.125844,1.59627,0.137257,1,inf,0.125844,9.18874,-9.91205,511.514,0,0,17.089,5.06856
23,gamma,0.104153,2.79972,1.30856,1,inf,0.104153,30.353,-6.98873,510.97,0,0,21.3721,5.13985
23,gamma,0.104153,2.79785,1.39487,1,inf,0.104153,34.3825,8.02366,467.289,0,0,46.3641,5.29451
23,gamma,0.102867,2.99311,2.81423,1,inf,0.102867,36.0215,17.2435,441.128,0,0,27.7862,5.38719
23,gamma,0.0752818,0.756159,-0.207119,1,inf,0.0752818,34.3499,17.8111,429.327,0,0,11.9326,5.42699
23,gamma,0,0,0,-nan,-nan,0,35.6065,17.5471,430.688,0.00015155,8.09839e-05,1.87136,5.43324
23,e-,0,0,0,0,1,0.510999,35.6139,17.558,430.696,0.0751303,1.55436,0.0483351,5.43334
23,e-,0,0,0,0,1,0.510999,35.6139,17.558,430.696,0,0,0,5.43334
23,e-,0,0,0,0,1,0.510999,34.3489,17.8114,429.324,0.0275852,3.21359,0.0085839,5.42702
23,e-,0,0,0,0,1,0.510999,34.3489,17.8114,429.324,0,0,0,5.42702
23,e-,0,0,0,0,1,0.510999,36.0215,17.2435,441.128,0.00128608,21.3951,6.01109e-05,5.38719
23,e-,0,0,0,0,1,0.510999,36.0215,17.2435,441.128,0,0,0,5.38719
23,e-,0,0,0,0,1,0.510999,30.3543,-6.98892,510.971,0.0216907,3.83222,0.0056601,5.13987
23,e-,0,0,0,0,1,0.510999,30.3543,-6.98892,510.971,0,0,0,5.13987
23,e-,0,0,0,0,1,0.510999,9.18831,-9.91311,511.515,0.0194722,4.14576,0.0046969,5.06858
23,e-,0,0,0,0,1,0.510999,9.18831,-9.91311,511.515,0,0,0,5.06858
23,e-,3.99194,0.563692,2.58928,0.991906,7.87578,4.02452,-1.15811,1.07873,474.038,1.60876,0.363864,4.42132,4.91826
23,e-,3.22741,0.569776,3.13849,0.987697,6.39456,3.26761,-1.62586,1.367,474.908,0.277427,0.255942,1.08394,4.92172
23,e-,2.28722,0.199654,-0.800111,0.97594,4.58632,2.34361,-2.89129,1.37093,476.883,0.924007,0.309539,2.9851,4.92964
23,e-,1.27697,0.581361,2.86249,0.928424,2.69162,1.37541,-2.6644,1.13726,478.493,0.968192,0.406825,2.37987,4.93526
23,e-,0.706551,0.413267,1.55472,0.810291,1.70641,0.871971,-3.04624,1.24669,479.097,0.503443,0.319051,1.57794,4.93785
23,e-,0,0,0,0,1,0.510999,-3.04492,1.32905,479.285,0.360972,0.604862,0.596785,4.9387
23,e-,0,0,0,0,1,0.510999,-3.04492,1.32905,479.285,0,0,0,4.9387
23,gamma,0.479476,0.449652,2.8188,1,inf,0.479476,-40.2984,12.527,551.492,0,0,86.5176,5.21031
23,gamma,0.173754,2.66747,0.866254,1,inf,0.173754,-46.4167,14.5735,564.86,0,0,14.8428,5.25982
23,gamma,0.169895,2.57368,0.137263,1,inf,0.169895,-44.5845,16.7287,559.347,0,0,6.19586,5.28049
23,gamma,0.148051,1.63743,0.508595,1,inf,0.148051,-40.5215,17.29,552.919,0,0,7.62563,5.30593
23,gamma,0.0975635,0.978926,-3.07368,1,inf,0.0975635,35.434,59.6363,547.115,0,0,87.1558,5.59665
23,gamma,0.0789503,1.05825,-0.723344,1,inf,0.0789503,31.2607,59.3525,549.928,0,0,5.04041,5.61346
23,gamma,0,0,0,-nan,-nan,0,41.9346,49.9274,557.94,0.0018285,0.000111909,16.3391,5.66796
23,e-,0,0,0,0,1,0.510999,41.9502,49.9275,557.936,0.0771218,1.52609,0.0505354,5.66807
23,e-,0,0,0,0,1,0.510999,41.9502,49.9275,557.936,0,0,0,5.66807
23,e-,0,0,0,0,1,0.510999,31.2594,59.3528,549.928,0.0186132,4.28397,0.00434485,5.61348
23,e-,0,0,0,0,1,0.510999,31.2594,59.3528,549.928,0,0,0,5.61348
23,e-,0,0,0,0,1,0.510999,35.441,59.6389,547.113,0.0504874,2.0652,0.0244467,5.59671
23,e-,0,0,0,0,1,0.510999,35.441,59.6389,547.113,0,0,0,5.59671
23,e-,0,0,0,0,1,0.510999,-40.5219,17.2893,552.917,0.0218437,3.81261,0.00572933,5.30595
23,e-,0,0,0,0,1,0.510999,-40.5219,17.2893,552.917,0,0,0,5.30595
23,e-,0,0,0,0,1,0.510999,-44.5846,16.7288,559.347,0.00385937,12.3698,0.000311999,5.28049
23,e-,0,0,0,0,1,0.510999,-44.5846,16.7288,559.347,0,0,0,5.28049
23,e-,0,0,0,0,1,0.510999,-46.4787,14.5749,565.006,0.305722,0.65471,0.466957,5.2605
23,e-,0,0,0,0,1,0.510999,-46.4787,14.5749,565.006,0,0,0,5.2605
23,e-,1.74059,1.00219,0.719023,0.959506,3.55001,1.81405,0.144447,1.08617,469.211,0.919006,0.347869,2.64182,4.90222
23,e-,1.14048,1.60972,-1.09139,0.912585,2.44566,1.24973,0.887259,1.73638,469.842,0.564324,0.283695,1.98919,4.90629
